delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
6454.0,xpressbees,documents,ev van,same day,north,stormy,0.7986371379897785,0.05138178096212897,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,3,0.7832341782314365
6455.0,fedex,furniture,truck,express,west,rainy,0.8885860306643952,0.8266120777891504,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000007,yes,delayed,2,0.9104971773260677
6456.0,blue dart,pharmacy,scooter,same day,north,hot,0.7202725724020443,0.1946775844421699,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,0.722078194821103
6457.0,ekart,clothing,ev van,standard,south,clear,0.8589437819420783,0.2947799385875128,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,3,0.7989590731147106
6458.0,shadowfax,automobile parts,van,standard,east,stormy,0.0524701873935264,0.5258955987717502,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,0.051014890050650165
6459.0,dhl,clothing,ev van,express,north,cold,0.19250425894378195,0.017604912998976457,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,yes,delayed,3,0.1687791938496338
6460.0,fedex,automobile parts,scooter,two day,east,cold,0.7284497444633732,0.07001023541453429,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,5,0.6529394037890164
6461.0,blue dart,documents,ev bike,express,east,clear,0.8201022146507667,0.7201637666325486,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000006,yes,delayed,3,0.8349630318586239
6462.0,dhl,groceries,truck,express,central,cold,0.17751277683134584,0.3817809621289662,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,delivered,4,0.1891883768239121
6463.0,ekart,documents,truck,standard,south,foggy,0.8109028960817718,0.6,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,4,0.7821932253223245
6464.0,blue dart,furniture,ev van,standard,west,cold,0.22385008517887564,0.47860798362333673,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,5,0.21013104816411038
6465.0,blue dart,electronics,bike,two day,south,stormy,0.667802385008518,0.6167860798362333,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,4,0.6471686210991265
6466.0,fedex,clothing,scooter,standard,central,foggy,0.5185689948892676,0.7326509723643807,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,0.515735304412365
6467.0,dhl,furniture,scooter,two day,central,foggy,0.774787052810903,0.011668372569089045,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,5,0.6916173103182114
6468.0,delhivery,cosmetics,ev bike,two day,west,clear,0.4320272572402044,0.7688843398157624,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,3,0.4365643297187111
6469.0,fedex,automobile parts,ev van,two day,south,hot,0.19795570698466783,0.8779938587512793,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,4,0.22348777517915447
6470.0,blue dart,fragile items,ev van,same day,central,foggy,0.8289608177172062,0.7437052200614124,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,failed,1,0.8781951073651841
6471.0,delhivery,automobile parts,scooter,same day,south,rainy,0.9352640545144806,0.3768679631525076,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000008,yes,failed,2,0.9447119982574448
6472.0,blue dart,fragile items,scooter,two day,south,stormy,0.626916524701874,0.16499488229273285,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,3,0.5650569544372309
6473.0,fedex,cosmetics,van,same day,east,rainy,0.8718909710391823,0.9297850562947799,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,failed,1,0.9369243693061501
6474.0,ecom express,groceries,ev bike,same day,north,clear,0.013628620102214651,0.37502558853633566,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,4,0.06460583147024448
6475.0,ekart,automobile parts,ev bike,express,south,hot,0.5468483816013628,0.6288638689866939,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000005,no,delivered,3,0.5653692403099644
6476.0,ekart,automobile parts,ev van,two day,south,cold,0.3839863713798978,0.8988741044012282,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,0.4030911877350764
6477.0,ekart,furniture,ev bike,express,central,cold,0.7158432708688245,0.1660184237461617,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000006,no,delivered,4,0.6825870438316642
6478.0,dhl,clothing,ev van,same day,east,cold,0.3260647359454855,0.15230296827021492,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,0.341668460141783
6479.0,xpressbees,electronics,scooter,standard,west,clear,0.0051107325383304945,0.00982599795291709,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,0.0
6480.0,ekart,furniture,truck,same day,central,stormy,0.472572402044293,0.9817809621289662,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,failed,2,0.5606329045735046
6481.0,shadowfax,pharmacy,truck,standard,central,rainy,0.5965928449744463,0.6685772773797338,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000024,no,delivered,3,0.5841194045853454
6482.0,ecom express,furniture,bike,standard,east,stormy,0.681771720613288,0.8646878198567041,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,5,0.6841419672396504
6483.0,ecom express,automobile parts,ev van,express,east,cold,0.8395229982964225,0.6149437052200614,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000007,no,delivered,5,0.843472821890615
6484.0,shadowfax,furniture,bike,same day,central,foggy,1.0000000000000002,0.7549641760491299,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,delayed,3,1.0
6485.0,xpressbees,pharmacy,ev van,two day,west,stormy,0.7679727427597957,0.7514841351074718,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,3,0.755648926139967
6486.0,ecom express,cosmetics,scooter,same day,south,cold,0.30221465076660986,0.09948822927328557,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,4,0.3138620055571271
6487.0,amazon logistics,automobile parts,scooter,same day,east,stormy,0.9488926746166951,0.11627430910951891,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000008,yes,delayed,2,0.932877664871977
6488.0,ekart,pharmacy,truck,standard,east,foggy,0.6821124361158434,0.18812691914022514,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,0.6199607144372099
6489.0,blue dart,pharmacy,van,standard,east,cold,0.9025553662691653,0.10644831115660183,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,3,0.8226407517970098
6490.0,blue dart,electronics,van,standard,west,rainy,0.4146507666098807,0.15660184237461616,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,3,0.361596202395597
6491.0,amazon logistics,pharmacy,ev van,standard,east,foggy,0.13594548551959115,0.8194472876151484,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,0.15870146849829272
6492.0,shadowfax,clothing,ev bike,express,north,cold,0.685519591141397,0.4970317297850563,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000006,yes,delayed,2,0.6851959320601263
6493.0,ekart,groceries,truck,same day,south,hot,0.1294718909710392,0.16581371545547594,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,4,0.15525981794254096
6494.0,dhl,furniture,ev bike,standard,west,cold,0.8776831345826235,0.9248720573183213,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,0.8769264460072037
6495.0,ekart,electronics,ev bike,express,central,rainy,0.6449744463373084,0.45936540429887407,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000005,yes,delayed,3,0.642894208216085
6496.0,amazon logistics,cosmetics,scooter,same day,west,rainy,0.4419080068143101,0.9385875127942681,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,0.5272378340580532
6497.0,shadowfax,documents,van,standard,west,foggy,0.12197614991482114,0.1359263050153531,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,0.08019410128419757
6498.0,amazon logistics,furniture,ev van,same day,north,stormy,0.27768313458262345,0.013510747185261003,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,0.2822430609428483
6499.0,ekart,groceries,ev bike,express,west,stormy,0.27904599659284496,0.8726714431934491,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000003,yes,delayed,2,0.3329309616609236
6500.0,fedex,groceries,bike,two day,east,stormy,0.038160136286201025,0.2974411463664278,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,4,0.015570443495384535
6501.0,blue dart,groceries,scooter,express,west,rainy,0.14003407155025555,0.543091095189355,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000002,yes,delayed,2,0.1687856998053158
6502.0,ecom express,electronics,scooter,same day,west,cold,0.6112436115843272,0.3649948822927328,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,0.6342217692920452
6503.0,fedex,clothing,truck,two day,west,hot,0.029982964224872233,0.9572159672466733,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,4,0.07066938216582222
6504.0,fedex,fragile items,ev bike,same day,west,stormy,0.4739352640545144,0.0458546571136131,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,delayed,2,0.4726984075762634
6505.0,dhl,clothing,van,same day,west,clear,0.5979557069846678,0.34329580348004096,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,3,0.6194662618053818
6506.0,ekart,furniture,scooter,same day,east,foggy,0.24224872231686542,0.5488229273285568,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,3,0.29945131372160705
6507.0,ecom express,clothing,truck,express,central,foggy,1.0000000000000002,0.9961105424769702,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000007,yes,failed,1,1.0
6508.0,fedex,furniture,scooter,same day,west,stormy,0.4572402044293016,0.08556806550665301,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,0.46054528236238007
6509.0,xpressbees,pharmacy,ev bike,express,north,foggy,0.7591141396933561,0.012896622313203683,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000006,yes,failed,1,0.7093004978617525
6510.0,delhivery,furniture,ev van,express,south,cold,0.21771720613287907,0.7795291709314226,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,delivered,4,0.26549673101750804
6511.0,ekart,cosmetics,truck,two day,south,stormy,0.025894378194207833,0.29641760491299896,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,3,0.003762133932644622
6512.0,amazon logistics,documents,ev van,express,south,clear,0.06575809199318569,0.36417604912998974,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,5,0.08081216707398287
6513.0,delhivery,pharmacy,truck,same day,west,rainy,0.2889267461669506,0.8284544524053223,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,0.37067851652759964
6514.0,delhivery,documents,ev bike,standard,north,stormy,0.3008517887563884,0.37502558853633566,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,4,0.2737723066449489
6515.0,amazon logistics,furniture,ev van,express,south,clear,0.18637137989778535,0.6831115660184237,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,yes,delayed,2,0.22637641950194043
6516.0,ekart,electronics,scooter,same day,east,clear,0.3321976149914821,0.22968270214943703,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,4,0.35490157399887
6517.0,ekart,documents,truck,same day,north,stormy,0.11516183986371381,0.7246673490276355,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,failed,1,0.1948810880456187
6518.0,shadowfax,cosmetics,scooter,express,north,rainy,0.8940374787052812,0.6499488229273285,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000007,yes,delayed,3,0.8988580226110585
6519.0,blue dart,fragile items,bike,standard,east,clear,0.3011925042589438,0.634186284544524,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,5,0.29880722410909394
6520.0,delhivery,documents,scooter,same day,west,hot,0.7359454855195912,0.7310133060388946,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,3,0.7881787045497188
6521.0,delhivery,documents,bike,express,south,hot,0.9226575809199318,0.4816786079836233,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000007,yes,delayed,2,0.9101393497635604
6522.0,delhivery,documents,scooter,two day,central,hot,0.9444633730834754,0.19426816786079834,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000016,no,delivered,5,0.8710255442036748
6523.0,blue dart,documents,bike,standard,east,clear,0.5676320272572402,0.5074718526100307,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,3,0.5411085315719715
6524.0,xpressbees,automobile parts,ev van,same day,central,cold,0.32367972742759793,0.04257932446264073,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,0.32892979891652413
6525.0,ekart,pharmacy,van,express,east,clear,0.9144804088586032,0.8153531218014328,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000007,no,delivered,5,0.9341463262299573
6526.0,delhivery,groceries,bike,express,south,stormy,0.9816013628620103,0.866530194472876,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000007,yes,delayed,2,1.0
6527.0,delhivery,furniture,van,same day,north,cold,0.7577512776831347,0.08229273285568066,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,0.7471456420636577
6528.0,fedex,furniture,ev bike,same day,west,hot,0.5805792163543442,0.5645854657113613,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,0.6239748890929734
6529.0,amazon logistics,furniture,truck,standard,east,cold,0.16047700170357754,0.31156601842374615,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,3,0.13369908081255744
6530.0,dhl,groceries,bike,same day,central,stormy,0.6296422487223169,0.33920163766632544,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,0.649328598385534
6531.0,delhivery,automobile parts,bike,standard,central,foggy,0.23066439522998297,0.21248720573183214,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,0.19126377668645428
6532.0,ekart,documents,truck,two day,east,rainy,0.1727427597955707,0.3946775844421699,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,0.15333405506068365
6533.0,fedex,groceries,ev van,standard,south,cold,0.39931856899488927,0.8751279426816786,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,3,0.415465515442146
6534.0,blue dart,electronics,bike,two day,south,foggy,0.39829642248722313,0.6276356192425793,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,5,0.39089252083141945
6535.0,ecom express,furniture,ev van,express,north,stormy,0.5086882453151619,0.9999999999999999,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000005,yes,delayed,2,0.5650244246588211
6536.0,xpressbees,fragile items,bike,express,north,rainy,0.383304940374787,0.39549641760491294,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000004,yes,delayed,3,0.3869759355108854
6537.0,dhl,automobile parts,van,standard,east,rainy,0.029982964224872233,0.7498464687819856,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,5,0.05089778284837506
6538.0,ecom express,furniture,scooter,two day,north,stormy,0.4817717206132879,0.13060388945752302,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,5,0.423201096747985
6539.0,ekart,clothing,van,same day,central,hot,0.2977853492333901,0.34083930399181167,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,0.3326446996109178
6540.0,blue dart,cosmetics,ev van,standard,central,stormy,0.5931856899488926,0.5731832139201637,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000024,no,delivered,3,0.5717711007010036
6541.0,ecom express,pharmacy,scooter,standard,north,rainy,0.41805792163543437,0.5520982599795291,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,3,0.4025576993691565
6542.0,ecom express,automobile parts,truck,express,south,rainy,0.40340715502555363,0.48597748208802455,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000004,yes,delayed,2,0.4147954020069051
6543.0,ekart,furniture,scooter,express,central,stormy,0.8630323679727427,0.9142272262026611,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000007,yes,delayed,2,0.8944534906143781
6544.0,shadowfax,electronics,truck,standard,south,foggy,0.7461669505962522,0.5389969293756397,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,4,0.7145703219641323
6545.0,blue dart,automobile parts,bike,express,south,rainy,0.7976149914821125,0.9105424769703172,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000006,yes,delayed,2,0.8316449944608293
6546.0,shadowfax,cosmetics,scooter,express,west,stormy,0.6374787052810903,0.0,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000005,yes,delayed,2,0.591256437968445
6547.0,xpressbees,fragile items,ev van,two day,east,hot,0.8875638841567293,0.8614124872057317,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,0.880309542961818
6548.0,xpressbees,clothing,ev bike,express,central,foggy,0.6344122657580921,0.13101330603889458,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000005,yes,delayed,2,0.6015033181675168
6549.0,shadowfax,furniture,ev van,standard,east,cold,0.020442930153321978,0.5924257932446263,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,4,0.026780205135385045
6550.0,xpressbees,furniture,ev bike,standard,south,rainy,0.5032367972742761,0.6634595701125895,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,4,0.4944998650664791
